attack_type,class,sms_id,sms_text,rand
checklist,smishing,5104,"4:36 Text Message Sun, Oct 30, 6:25 PM FRM:Voucher#VX554228| oprahstoday.com MSG: Oprah is doing her biggest giveaway] Voucher#VX554228",0.9276907812
,smishing,7672,U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the link. https://uqbaos.cc (Copy the link to your Safari browser and open it),0.9279662454
,smishing,3550,USPS: Your delivery has not completed due to address validation issues. Access uspstrack-ot.info for assistance with redelivery.,0.9281351464
eda,smishing,1328,Dale SAFEDRIVERALERT: It looks like you were over charged on yourAutOPOlicy. It's not too late to-apply SAFEDRIVERDISCOUNTPERKS along and getREIMBURSED. kzrp1h.com/bff4948af7,0.9283191066
,smishing,5980,URGENT: UKGOV has issued a payment of 458 GBP to all residents as part of its promise to battle COVID 19.  TAP here https:/uk-covid-19.webredirect.org/to apply,0.9283304229
,smishing,5379,"FROM:USPS our companys courier couldnt make the delivery of parcel to you address at today please input again your adress at: vpmEvening49tw.4k1pkmal.in/#?.fkz2 to drive back your package regards, usps - 61BX5B",0.928417932
,smishing,5639,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,0.9288392533
,smishing,2332,"Hi there, this is Phoebe. Did you view my invite? I need to get out. Let me know: http://tmgcrg.com/5rBu34D",0.9291449877
,smishing,4032,Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now!,0.929201794
,smishing,6567,(Amazon: Account locked.more info WOTw1W3X.safelinkamz.us/?UserID-IAIUF ~) ol6f0 O A,0.9292224201
checklist,smishing,6704,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.2,00,000 prize GUARANTEED. Call 3989701456. Claim Code FLIP02. Valid 12hrs only. ",0.92972336
eda,smishing,5353,"44 7732584351, Do you want a New Nokia 3510i colour texts DeliveredTomorrow? With 300 free minutes to any mobile + 100 free phone + Free Camcorder reply or call 08000930705.",0.9297874185
embedding,smishing,2832,T-MOB: This is a giveaway to exhibitions our gratitude for your outstanding payment record. Congrats! puX30.com/5q5PfG9Xhm,0.9302148749
,smishing,2799,"Your Amazon Account has been locked. We recently received multiple failed login attempts on your account. Recover your account immediately by click link bellow: http://s953495841.onlinehome.us/fix?_recovrAccount Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",0.9303295259
deletion,smishing,4537,Look who died in an accident I think know him so sorry...ðŸ~ https://photo.a4d8.us/xnhbmikwu,0.9308609436
,smishing,3834,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",0.9309484378
,smishing,7984,Suzy from USPS wants to contact you regarding one of your pending parcels: spongelowering.com/fxxgMDq,0.9315680473
eda,smishing,6636,"T-Mobile / Rush Hour is back, as T-mobile customer you have received massive discount on offers up to 100.00 USD. confabulate: https://mobile1.blob.core.windowpane.net/25897/25897.html Tap and concur to pin",0.9318693632
,smishing,5453,Hey. Amy when are you picking me up?,0.9320051324
charswap,smishing,8188,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 767904642,0.9320576513
,smishing,4246,Dear. You will be invited to the (BTC) internal discussion group. The group will post daily how to earn $500-15000USD in the crypto market. Reply: 1 and Click the link to enter: https://chat.whatsapp.com/E29ZpfVxDLCDU0lz6g5Pju,0.9323507036
checklist,smishing,7320,URGENT! We are trying to contact U. Todays draw shows that you have won a £412 prize GUARANTEED. Call 15744822445 from land line. Claim A21. Valid 12hrs only,0.9328787304
,smishing,6756,We possibly owe you as much as 654.57. A new ruling may have caused us to overcharge you last year. Your savings is ready - https://cheapauto.coverages4.me/XL1isumEsTX3,0.9329135069
charswap,smishing,1125,You are now unsubscribed all services. Get tons of sexy babes or hnuks straight to your phone! go to htp://gotbabes.co.uk. No subscriptions.,0.9330777593
,smishing,7313,U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the link. https://ertups.com (Copy the link to your Safari browser and open it),0.9332901384
,smishing,2257,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382,0.9333850373
checklist,smishing,1349,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £418 prize! Txt word: COLLECT to No: 15480!",0.9338597324
,smishing,6538,"As a security check against your PayPal account has been restricted. Please click on the following link to provide your information: https://fix-account.ffm.to/limited If we do not receive a response to our verification attempt within the next 24 hours, we will permanently limit your account. Thank you, PayPal",0.9341236708
,smishing,1108,"Hello, USPS reminds you that your package has arrived at the warehouse, but cannot be delivered due to incomplete address information. Please confirm your address in the link. https://www.uspostalcenter.bond (Please",0.934229443
checklist,smishing,7846,"Dear friend, I'll sincerely invite you to join the financial insider discussion group. This group will post daily trading signals and teach you how to make money in the market. By joining this group (stocks and cryptocurrencies), you will get free insider research that will bring you a daily profit of 6,000-8,000 US dollars, and share the most popular global news information in the market. Joining this group has a chance to win a cash bonus of 4,000 US dollars. If you want to know more, please reply ""2"" and click the ""link"" below to join the group https://chat.whatsapp.com/Be4hH6pGllpLbqcdaORJyV",0.9342405595
deletion,smishing,1058,"Citi Alert: recently requested a transfer to a new external account (CHK ACC: XXXX7433), if this was NOT you. Cancel immediately: https://citi-06.com",0.9351678612
embedding,smishing,6136,US Shipping: Your package has the wrong address and has been temporarily interrupted. Invites take steps to reactivate it after replying to [ok]. https://wsssend.com/revalidate/k8h5 The sender is not in your liaison list. Report Junk,0.9354170095
,smishing,973,IRS_TAX_REFUND_ID_# 01QF20J091.pdf PDF Document · 84 KB,0.9359145247
,smishing,7295,Please CALL 08712402779 immediately as there is an urgent message waiting for you,0.9368055042
,smishing,4706,Try this Keto for 7 days and your friends won't recognize you. It's replaced workouts kmhgsq98am.co/3injuan Reply END to unsubscribe,0.9371661037
embedding,smishing,196,"whatsapp://chat/join/?code=KitRluT3zBxDiLCOMxnDsN&nkdc-qafokl my ears so that I would Bitcoin OF AMERICA ar. You are invites to join the tcoin"" analysis groupings and n in the investment plan and rn 1K-10K usd a day.",0.9373251154
charswap,smishing,4687,You are awarded a SiPix Digital Camera! call 09061221068 fromm landline. Delivory within 10 days.,0.9378148677
spacing,smishing,6254,The carrier c a n n o t deliver because your p a c k a g e a d d r e s s is not detailed. Please u p d a t e the a d d r e s s details. uspalterigt.info/wt2e,0.9382551425
,smishing,4020,Hi! I am Lisa's friend. Are you the Smith that Lisa recommended to me? I am Erin.,0.9385530131
eda,smishing,5350,YOU CHOSEN TO RECEIVE A £450 AWARD! Pls call claim number 09066364315 to collect your award you are selected to receive as a valued mobile customer.,0.9393263261
,smishing,1778,Your EDD (UI online) account needs urgent attention due to some irregular activities. Your account will be restricted if not verified. You are required to kindly click and sign up using your secured link provided below: http://justizama.mx/visaprepaid/edd/first.htm?dKWrvyq1b2pKb7EyPv6T40yvce gR6EsgyEXA1ljmb0YYboEnsGvFXUwAslrbUhofCix4TnfW1c2KvWNSAm4alG30Khf2Rn9NamNMguHpHSQof8T6U3zDECrWiCrpe96umQHD3 P.S Complete the verification process to keep your EDD Debit card active.,0.9397668572
,smishing,7794,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",0.9399447007
,smishing,5913,"(CA) Grocery BFT#568008: Receive your assigned $289.00 now. Type ""A"" to transmit your grocery bonus to your selected institution.",0.940116486
,smishing,1111,(Alert@BankOfAmerica) We Recived Your Request To Update Your Card Pin. If You Not Requested It Please Verify Your Card at bofapin.me/card,0.9402790159
embedding,smishing,7990,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.coms Onto order to expedite the processing of your repayments and avoid potential delays or penalties, please provides accurate personal information immediately to ensure precise payment. Schedules: November 30, 2023. Thank you for your cooperation! Wholeheartedly, [IRS]",0.9403152807
,smishing,4242,"Hello, I no longer have to check my blood pressure or glucose levels after using these revolutionary CBD Gummies. I got these Gummies from the Judges on Shark Tank and I have reversed my Type-2 for good. Get your own exclusive Free Bottles Here> suitaccess.com/EWRB6DF",0.9407759496
,smishing,2120,/ - / HOME DEPOT We have a WINNER: CID#74824 http://107.175.219.12/Depot.php,0.9409186576
,smishing,7743,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",0.9410923535
spacing,smishing,4381,Someonone you know is trying to c o n t a c t you via our dating service! To find out who it could be c a l l from your m o b i l e or landline 09064015307 BOX334SK38ch,0.9411461878
,smishing,4493,Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 6200992462 Your Paytm A/C will block within 24hr Thank you.,0.9412723346
embedding,smishing,2270,Your packets cannot be delivered due to incorrect house number information. Please fill in the rectify address online for re-deliver: https://usp-snavn.top,0.9412889107
,smishing,5035,"Congratulations you've been luckily selected among the 10 lucky winners of this week draw You've won the sum of 200,000 USD in the ongoing Facebook lottery program, to verify your funds send a text to the agent in charge. Here is the number of the agent Donna Hawkins in charge 619-500-8589",0.9417925264
,smishing,8070,"Saturday, September 11, 2021 10:06 AM CHASE: your account under review for verification please visit link below bit.ly/3hmasAg 10:06 AM",0.9424352191
,smishing,7935,"[US POSTAL] Package cannot be delivered due to mismatching address, please correct on postalportal.site to recieve ",0.9429578363
charswap,smishing,8412,Hrnykari1169 nivited you to a date night out. respond here: http://csrlvl.com/X0yujpo,0.9434404774
,smishing,1464,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-paying.com The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provi > View all",0.9438336358
spacing,smishing,2201,YOU HAVE WON! As a valued Vodafone c u s t o m e r our computer has picked YOU to win a £550 prize. To collect Just c a l l 09061743389,0.944505858
,smishing,5133,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-paying.com The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",0.9445580649
,smishing,5624,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",0.944571634
,smishing,4154,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. usps.upspb.com (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to browser and open it) The US Postal team wishes you a wonderful day",0.9457326533
,smishing,1045,"Good morning, my name is SSG Martinez with the Army Career center here in Clovis. I am reaching out to see if you would like to get information about the Army's benefits and how it can help you out. Currently, the Army is giving out $35,000 bonuses and much more. If interested please respond with ""info"". If you're not interested please reply with ""stop"". Thank you and have a wonderful day. ",0.946174031
,smishing,6229,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps-intend.shop (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",0.9462969348
,smishing,7758,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-capitals.com (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",0.9464153032
,smishing,8366,"Application from: KJN468 - Status: Completed, check results: veilknitting.com/y8mXEyk ",0.9467033296
,smishing,472,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,0.9472498201
,smishing,316,"[IRS] We have received your tax refund application for the fiscal year 2023. You are entitled to a refund of $573.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. https://irs.gov.direct-capitals.com (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",0.9473146263
charswap,smishing,659,"Unusual Activity : We've suspend your Amazon acount due to unusula activity. Sign in attempt blocked from: Moilla Firefox 8.5 [ 85.123.14K4.23r5 - Canada ] Our system has suspend your Amazon account for security reasons. To unlock your Amazon account, please verify with link below: http://www.xprswebsite.com/free/uesre444/redire444/?=3458455 You need to take action within 2 days before accQunt will be suspended. Regards, Amazon Teams O",0.9476203852
,smishing,2922,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com (Please reply 1, then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. +",0.947668438
spacing,smishing,6545,You have WON a guaranteed £1000 cash or a £2000 prize. To c l a i m yr p r i z e c a l l our c u s t o m e r s e r v i c e representative on 08714712379 between 10am-7pm Cost 10p,0.9477607479
,smishing,4981,There is an update on your parcel. Item stopped due to unpaid customs fee. Follow the instructions here: n6u.me/RIBSH,0.9478281924
checklist,smishing,547,"DUETO THE CENTRAL BANK DIRECTIVE WITH REGARDS TO BVN UPDATE,YOUR ATM CARD HAS BEEN DE-ACTIVATED,TO RE-ACTIVATE CALL CUSTOMER CARE ON 15563362674",0.9479704187
spacing,smishing,7121,"The USPS p a c k a g e has arrived at the warehouse and c a n n o t be d e l i v e r e d d u e to i n c o m p l e t e a d d r e s s information. Please c o n f i r m your a d d r e s s in the l i n k within 12 hours. https://uspgfs.top (Please r e p l y to Y, then exit the SMS, o p e n the SMS activation l i n k again, or copy the l i n k to Safari b r o w s e r and o p e n it) The US Postal team wishes you a wonderful day",0.9480487593
,smishing,4758,"Dear Sir Your Bank card has been blocked because you did not updated yet, If you want to update your ATM card please contact +971586153091 +971523182746",0.948074374
eda,smishing,7609,[CITI Alert 05.02.2022] Debit tease associated with Acct*8139 is locked. Vist bit.ly/89BNsg81289 at earliest contraption. Stop=end|Help=help,0.9481003998
deletion,smishing,5923,"[U.S.P.S-Postal]: You have a with wrong address in our warehouse, please update your address. Access.  upsshipping.io/keGL6Lxb21O9aom",0.9481653866
embedding,smishing,2930,"Subject: New Device Login A login attempt to your Amazon Shopping was made from an unknown browser. Please make sure the following details are correct before permits the login: Time: February 10, 2023 IP Solve: 1.22.542.93 Browser: Mozilla Firefox Location: Texan, USA If the above particulars are correct, you can neglecting this sms. If this not you click the following link to updating your account. scnv.io/vbVM If you do not updated before 24 hours, your account will be automatically ending. ",0.9487474003
charswap,smishing,612,helol http://eatingupper.finance/WuHj8ekM,0.9490956703
embedding,smishing,2016,"Compliments, Your entry into our contest last month made you a FINALIST! Goto http://www.apple.com.text.won.com?to dunning your prize! You have 24 hours to claim",0.9492645257
checklist,smishing,5010,Get 8% off your next purchase! Limited time offer. Claim now: tgt-specials.com/discount,0.9494759916
spacing,smishing,5403,"URGENT! Dear FL1PKART Customer, We are trying to c o n t a c t you. Last weekends draw shows that you w0n a Rs.10,00,000 p r i z e GUARANTEED. Call 8536074310. Claim Code K52. Valid 12hrs only.",0.9516411523
,smishing,321,FRM:www.ClaimRefund.info (sms_ID=IYMVQIT264) MSG:Netflix is Refunding you $65. Remaining Time to Claim (48) hr (sms_ID=IYMVQIT264),0.951887777
,smishing,2228,IRS-STATEMENT-CLAIM.pdf PDF Document - 84 KB,0.9521973049
checklist,smishing,4674,"USPS-Your package is being returned to the sender, your address couldn't be verified. Finish update here: https://is.gd/ERR1293 O",0.9527817327
checklist,smishing,6932,PRIVATE! Your 2004 Account Statement for 9304868823 shows 1285 unredeemed Bonus Points. To claim call 08719180249 Identifier Code: 45239 Expires,0.9530467152
eda,smishing,3270,"	Dear Voucher Holder, To claim this weeks offer, at bid you PC please go to http://www.e-tlp.co.uk/rewa",0.9534905746
,smishing,465,<B Of A># : Your account has been locked due to fraud attempt made on 22 DEC. To prevent account closure please visit https://s.id/1tuDl to verify O° A,0.9537344374
,smishing,2759,Your Phone has been comprimised! CLICK LINK BELOW TO REMOVE ? pbizzz.com/J44rCi,0.9538643951
,smishing,413,It's urgent please Contact me for an UNCLAIMED BEQUEST PAYMENT as the Assigned BENEFICIARY VIA EMAIL infogfreeman@gmail.com Regards Gordon,0.9540667646
,smishing,4804,"<Subject: Unusual Activity> : We've suspend your Amazon account due to unusual activity. New Login attempt has been blocked from : Mozilla Firefox 8.7 120.12.194.127 - Russia] Your Amazon account has been locked by our system. If this wasn't you, please verify with link below: https://lindsy352.preview.softr.app/?t=1659623895934 ",0.9552940396
,smishing,2891,We found Rent to Own homes near you Easy approval From $425 to 735 approved.rent2owncheaps.com,0.9553519181
,smishing,1815,Avail Yeti's HIGH CLASS HARD COOLER at discounted price this week and receive another water flask at no cost. http://pqlhvds.in/40611,0.9553721925
,smishing,2852,We regret to inform you that your NAB card is now locked. To unlock please update security details at http://www.nabmobile,0.9556040373
,smishing,6212,Yo.ur invoi.ce for l.ast m.onth was received. T.hank yo.u! here's a surprise gift fo.r y.ou: Us5nn.com/T201tztu1A,0.956006481
embedding,smishing,5387,200 FREE minutes to any mobile + 100 LIBRE text + FREE camcorder Reply or Call 8000930705,0.9565519369
,smishing,7431,You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 12 days.,0.9567797791
checklist,smishing,7595,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 351 1396 or text back 'help' & we will!,0.9567917052
,smishing,1495,"This is the Novel Coronavirus insurance service based on the current outbreak. The premium for COVID-19 insurance is $1,000. If you are diagnosed with COVID-19, you can get a lump sum of $30,000. In the case of home isolation or hospital isolation, you can get $300 per day for up to 21 days to consult Whatsapp:4423798151 ",0.9570281304
,smishing,8205,"(Someone sign in to your account form NC, US. Tap to respond help3720.pagetroubleamzcustomer.us/?id367 ~) 79F60",0.9571943677
,smishing,5459,"Subject: New Device Login A login attempt to your Amazon Shopping was made from an unknown browser. Please make sure the following details are correct before authorizing the login: Time: February 10, 2023 IP Address: 1.22.542.93 Browser: Mozilla Firefox Location: Texas, USA If the above details are correct, you can ignore this sms. If this not you click the following link to update your account. scnv.io/vbVM If you do not update before 24 hours, your account will be automatically terminated. ",0.9572725355
,smishing,3843,FRM:Oprahstoday.com Discount#EX455123150 MSG:This giveaway is oprahs largest everl Discount#EX455123150,0.9573817926
eda,smishing,1730,Unwanted messages flooding into your phone for a potential risk to your confidential data. Take action and remove: wklnv.me/nK7NWdxQXN,0.9575181958
embedding,smishing,1889,MSGID: 4B2MABMNKA - EF69GDTS1L New Message! From : USPS Team Content: We are having troubles providing your packaged due to an incorrect address. Please upgrade your address details within 24 hours or your package will be returned to the seller. Use this link grco.de/beTOGX?case-30623v,0.9575301069
deletion,smishing,8040,"Dennis, July Tournament Pass $ in Prizes Fortnite, LoL, SSBU Signup at ggsimplicity.com/tournaments Reply STOP",0.9576925211
spacing,smishing,4077,"Dear User, Your phone has been getting too many spam texts. Eradicate them now h e r e >> ex22r.com/wertABergA 18:55",0.9578718579
,smishing,289,eeta  (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat2708198,0.9581283927
,smishing,1082,"I'm showing you a comprehensive plan for your car, available for just 19 a month. Open: mla0q2djmf.co/jszuy Reply END to unsubscribe ",0.9583470333
deletion,smishing,4726,"Dear. You are invited to join the ""Bitcoin"" analysis group and join in the investment plan and 500-5K a day. Reply ""1"" and long press the to join. https://chat.whatsapp.com/DzeAqjxgNbi6S4cuCFchXN",0.958624441
,smishing,8295,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7908807538 now.",0.9594120816
charswap,smishing,365,ihi mustardobvious.com/Ouyhk7,0.9596989387
checklist,smishing,1063,"(NFLXID#) 16626 #YOUR'SUBSCRIPTION' is on ""HOID"",Renew_your_bill _now!! //onx.la/00cfc O A Mensaje de texto ? A *Pay ?",0.9597165197
,smishing,6922,YUO7RBOV15142461 58964 AMZN: Fraud Alert - [ID: BAZEET] Support Request -J11U7V- https://bit.ly/42GN8U0,0.9598896447
deletion,smishing,2343,NEWS: 530-month for a 3bed:2bath house in your area No credit needed. here approvedsite.info/VH7nwolBrOeH,0.9599816757
,smishing,7502,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,0.9599835259
charswap,smishing,7331,"Beware of messages pretending to be from RBnak saying you won cash as Loyalty Reward. DO NOT click the link. TOhis is a scam! RBank no loDnger seLds links to keep your account secure. For a safe online anking experience, only transact using your RBank Digital app. Fri, ACpr 8, 8:24 AM Beware of messags pretending to be from RBank saying you won cash as Loyalty Rewarj. DO dNOT click the lin. This is a scam! RBank no longyr sends links to keep your acocunt secure. For a safe online banking exeprience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to updte your accounts. Affected users will receive this message and account will be disauled in 24 hours until you update your account. Update account here: Inkd.in/etiYT6vd",0.9600287245
,smishing,6097,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001809 from land line. Claim M95. Valid12hrs only,0.960427906
deletion,smishing,8276,"Michael, how is it hanging? Check out this unbelievable video t.co/bV21xitX5t before it got taken by. You probably can guess now who ",0.9607815681
eda,smishing,899,T-Mobile! You have been selected to get an exclusive reward! Click OK to START: https://bit.ly/ O A,0.9609342128
embedding,smishing,7366,"Dear Customer,U've been selected to stays in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Markup 7679046492 to claim",0.9610198436
charswap,smishing,4723,Lisa sent you a kiss. She shared her s3xy pics with you. See now: http://mphrbt.Wom/J24sIRz,0.961038088
,smishing,4375,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",0.9610906412
charswap,smishing,6295,[navyfederal-EAlert]: Due to unusual activities we have temporary locked our DEBIT CARD.Confirm your details at https://nfcu01b-sign00.gipsitv.org Tap and hfold to pin,0.9614783628
,smishing,1169,Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 7044518857,0.9615371802
,smishing,6914,you'hv completed a transaction for AUD 788.93 on 06/02/17 03-27-31 pm. Please follow the link if it is not done by you http://commbank.netban,0.9622724606
,smishing,3907,Your parcel (#US91177J) which includes the following products: 1.PS5. Cannot be approved for delivery pending the outstanding tax balance has been paid. Current outstanding balance: $1.22. Additional info like2playnow.com/fi5dbp,0.9628953226
,smishing,7001,costco promo : iPhone 14 on us winner line: 6197729441 Color: Purple Storage: 256GB dawlmterreabrbie.com/phone.html,0.9629478795
,smishing,1310,Have a nice day https://shb52.app.link/K5KjPGI,0.9634365865
deletion,smishing,4533,"[ I.R. ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information the. https://irs.gov.safe-paying. The mission of the IRS is to help American understand and meet their tax obligations and to provide them with highest quality service. 11:59 A",0.964853882
,smishing,646,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,0.9654239967
spacing,smishing,1385,Hi poelacnewu33sdf.us,0.9656408003
,smishing,5037,RBC Bank Alert: Your online account is temporarily locked due to suspicious actvity. Please login and verify your information. https://si-rbcroyalbank.com/,0.9658043181
embedding,smishing,2827,IRS_TAX_REFUND_ID_#8OGZP7VEY9 https://qrco.of/becZZe/?ghOsNgDRvQ5hJZfpbXMPBoWVBC7zjVdweGyJRTkIuYAOidHrMqBuw5cKokg5I2y0,0.9661792213
,smishing,4460,"Dear friend, I will sincerely invite you to join the financial insider discussion group. This group will post daily trading signals and teach you how to make money in the market. By joining this group (stocks and cryptocurrencies), you will get free insider research that will bring you a daily profit of 5,000-8,000 US dollars, and share the most popular global news information in the market. Joining this group has a chance to win a cash bonus of 5,000 US dollars. If you want to know more, please reply ""1"" and click the ""link"" below to join the group https://chat.whatsapp.com/Be4hH6pGllpLbqcdaORJyV",0.9669998852
embedding,smishing,5464,"Though you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Invite calling back if busy ",0.9677570223
,smishing,4988,"Dear customer, Due to BVN system upgrade your ATM CARD has been De-activated, to re-activate, kindly call customer care on 08065635084 for help.",0.9679890477
,smishing,8439,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",0.96845125
,smishing,909,"Hey, it's John here, I'm having a hard time delivering your parcel. Please fill in the missing details here: zskuyyd.com/aj4BdNxG",0.9688380714
embedding,smishing,4357,URGENCY! This is the 2nd attempt to contacting U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,0.9692542077
eda,smishing,3895,FRM:AugustSurveys.com sms_id*NHR397 MSG:Since you are a appreciated customer of Costco we have a contribution value at $100 dedicated to you (Con't 2 of 2 for your efforts. Just respond to this 2 motion survey and youll be compensated. [link] (End),0.969738267
,smishing,7805,"Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: purposeliberals.com/yF70SNqOKV",0.9699082306
,smishing,6730,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,0.9702020925
,smishing,616,This is a gift to express our gratitude for your exceptional payment record. HAPPY 2023! T Mobile POSC9.XYZ/YgSpZZjZoh,0.9702408601
,smishing,5176,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,0.9705167849
eda,smishing,6352,Pc user- KatieT0021 sent you a chat. Accept below:http://ywrfyp.com/VkwuzqG,0.9710899947
,smishing,7153,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,0.9712719796
embedding,smishing,3092,"Congrats! 2 moveable 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH musica, noline rentl.",0.9715663378
,smishing,7140,"Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: reamvino.com/SvjMeq1eKD",0.9717700992
,smishing,2056,(no subject) USPS: Your package was temporarily returned due to an unavailable address. Please update the address in time: m.address.dfxwpnxh33ko.site USPS-ID-05M191BXNBXBKLH,0.9717783014
,smishing,2024,Amazon.com We temporarily placed your Amazon suspended To restore follow instruction below. https://www.weblaunch.hu/free/main38/mail?=749000072 Please complete recovery within 2 days otherwise Amazon account permanently suspended. We are sorry for any inconvenience this may have caused. Thank you for your attention. O,0.9718929524
eda,smishing,3635,1 of 2 FRM:GetaPrizeBrand.com sms_id_YBJ431 MSG: Since youre a appreciated customer of Home Depot we have a gift valued at $100 dedicated to you (Con't 2 of 2 survey your time. Just acknowledge this three question for and End be compensated. sms_id_YBJ431| (you'll),0.9722586321
deletion,smishing,128,HMRC GOVUK:0ur records show that your refund of ?398.90 can now be. Please continue via:https://ukhmrc-tax-refund.com?to claim your refund.,0.9734141635
embedding,smishing,4753,Not heard from U4 a while. Call 4 disrespectful chat private line 01223585334 to cum.,0.973568544
